,AOD,ARP,FLO,ODP,Month,hpa,ARPODP,Fri,Thu,Wed,Mon,Sun,SAT,Tue,time,fog,DLY,DLY_RATE
2521,D,0,3,8,9,1018.0,12,0,0,0,1,0,0,0,0.24695121951219512,0.45407353917640764,0.0,0.0258795078843832
2522,A,0,5,8,9,1018.0,12,0,0,0,1,0,0,0,0.573170731707317,0.45407353917640764,0.0,0.058100052177906036
2523,A,0,4,8,9,1018.0,12,0,0,0,1,0,0,0,0.5060975609756098,0.45407353917640764,0.0,0.0722334012389183
2524,A,0,5,8,9,1018.0,12,0,0,0,1,0,0,0,0.801829268292683,0.45407353917640764,0.0,0.03233397752046585
2525,A,0,2,8,9,1018.0,12,0,0,0,1,0,0,0,0.7347560975609756,0.45407353917640764,0.0,0.0483035072684288
2526,A,0,2,8,9,1018.0,12,0,0,0,1,0,0,0,0.9817073170731708,0.45407353917640764,0.0,0.08449802547693253
2527,D,0,2,8,9,1018.0,12,0,0,0,1,0,0,0,0.9146341463414634,0.45407353917640764,0.0,0.19010458886623383
2528,A,0,6,8,9,1018.0,12,0,0,0,1,0,0,0,0.9420731707317073,0.4586180350308846,0.0,0.0552152656018734
2529,D,0,6,8,9,1018.0,12,0,0,0,1,0,0,0,0.8750000000000001,0.4586180350308846,0.0,0.1047830805182457
2530,D,0,5,10,9,1018.0,14,0,0,0,1,0,0,0,0.30487804878048785,0.4586180350308846,0.0,0.05499330163002014
2531,D,0,5,14,9,1018.0,16,0,0,0,1,0,0,0,0.42987804878048785,0.4586180350308846,0.0,0.014168934896588326
2532,A,0,1,7,9,1018.0,11,0,0,0,1,0,0,0,0.33536585365853655,0.4586180350308846,0.0,0.10412996262311935
2533,A,0,5,7,9,1018.0,11,0,0,0,1,0,0,0,0.9329268292682927,0.4586180350308846,0.0,0.03259721025824547
2534,D,0,1,7,9,1018.0,11,0,0,0,1,0,0,0,0.8658536585365854,0.4586180350308846,0.0,0.20016038417816162
2535,D,0,5,7,9,1018.0,11,0,0,0,1,0,0,0,0.27134146341463417,0.4586180350308846,0.0,0.03264928609132767
2536,A,0,0,8,9,1018.0,12,0,0,0,1,0,0,0,0.20731707317073167,0.4586180350308846,0.0,0.09562347829341888
2537,D,0,0,8,9,1018.0,12,0,0,0,1,0,0,0,0.6890243902439025,0.4586180350308846,0.0,0.014416510239243507
2538,A,0,0,8,9,1018.0,12,0,0,0,1,0,0,0,0.6280487804878049,0.4586180350308846,0.0,0.17818611860275269
2539,D,0,0,8,9,1018.0,12,0,0,0,1,0,0,0,0.07317073170731708,0.4586180350308846,0.0,0.04782767593860626
2540,A,0,1,8,9,1018.0,12,0,0,0,1,0,0,0,0.0060975609756097615,0.4586180350308846,0.0,0.021116718649864197
2541,A,0,5,8,9,1018.0,12,0,0,0,1,0,0,0,0.49085365853658536,0.4586180350308846,0.0,0.014854539185762405
2542,A,0,0,8,9,1018.0,12,0,0,0,1,0,0,0,0.426829268292683,0.4586180350308846,0.0,0.1149686723947525
2543,D,0,4,8,9,1018.0,12,0,0,0,1,0,0,0,0.8871951219512194,0.4586180350308846,0.0,0.03125159069895744
2544,A,0,3,8,9,1018.0,12,0,0,0,1,0,0,0,0.8201219512195123,0.4586180350308846,0.0,0.04522240534424782
2545,A,0,5,8,9,1018.0,12,0,0,0,1,0,0,0,0.7347560975609756,0.4586180350308846,0.0,0.03406450152397156
2546,A,0,0,8,9,1018.0,12,0,0,0,1,0,0,0,0.673780487804878,0.4586180350308846,0.0,0.14858627319335938
2547,A,0,6,8,9,1019.0,12,0,0,0,1,0,0,0,0.39634146341463417,0.4558526098175333,0.0,0.013427730649709702
2548,D,0,6,8,9,1019.0,12,0,0,0,1,0,0,0,0.3292682926829268,0.4558526098175333,0.0,0.11479247361421585
2549,D,0,6,8,9,1019.0,12,0,0,0,1,0,0,0,0.6798780487804877,0.4558526098175333,0.0,0.012744990177452564
2550,D,0,6,8,9,1019.0,12,0,0,0,1,0,0,0,0.6128048780487805,0.4558526098175333,0.0,0.0683799758553505
2551,A,0,0,13,9,1019.0,15,0,0,0,1,0,0,0,0.9420731707317073,0.4558526098175333,0.0,0.021599475294351578
2552,D,0,5,3,9,1019.0,10,0,0,0,1,0,0,0,0.8750000000000001,0.4558526098175333,0.0,0.18873582780361176
2553,A,0,0,14,9,1019.0,16,0,0,0,1,0,0,0,0.6280487804878049,0.4558526098175333,0.0,0.013415626250207424
2554,A,0,5,2,9,1019.0,9,0,0,0,1,0,0,0,0.5670731707317074,0.4558526098175333,0.0,0.11742816865444183
2555,A,0,1,7,9,1019.0,11,0,0,0,1,0,0,0,0.7560975609756099,0.4558526098175333,0.0,0.06431000679731369
2556,A,0,5,7,9,1019.0,11,0,0,0,1,0,0,0,0.6920731707317073,0.4558526098175333,0.0,0.05160784348845482
2557,D,0,1,7,9,1019.0,11,0,0,0,1,0,0,0,0.5487804878048781,0.4558526098175333,0.0,0.03606254607439041
2558,D,0,5,7,9,1019.0,11,0,0,0,1,0,0,0,0.4542682926829268,0.4558526098175333,0.0,0.03456023335456848
2559,A,0,0,8,9,1019.0,12,0,0,0,1,0,0,0,0.8841463414634146,0.4558526098175333,0.0,0.013276797719299793
2560,D,0,2,8,9,1019.0,12,0,0,0,1,0,0,0,0.8140243902439025,0.4558526098175333,0.0,0.0722472071647644
2561,D,0,2,8,9,1019.0,12,0,0,0,1,0,0,0,0.9329268292682927,0.4558526098175333,0.0,0.011283849366009235
2562,D,0,3,8,9,1019.0,12,0,0,0,1,0,0,0,0.9786585365853658,0.4558526098175333,0.0,0.01469437312334776
2563,D,0,5,8,9,1019.0,12,0,0,0,1,0,0,0,0.9176829268292682,0.4558526098175333,0.0,0.2331176996231079
2564,A,0,0,8,9,1019.0,12,0,0,0,1,0,0,0,0.33536585365853655,0.4558526098175333,0.0,0.06485466659069061
2565,D,0,5,8,9,1019.0,12,0,0,0,1,0,0,0,0.2682926829268293,0.4558526098175333,0.0,0.050414882600307465
2566,A,0,0,8,9,1019.0,12,0,0,0,1,0,0,0,0.5060975609756098,0.4558526098175333,0.0,0.013472520746290684
2567,A,0,4,8,9,1019.0,12,0,0,0,1,0,0,0,0.4390243902439025,0.4558526098175333,0.0,0.12174858152866364
2568,A,0,4,8,9,1019.0,12,0,0,0,1,0,0,0,0.21341463414634143,0.4558526098175333,0.0,0.1494445651769638
2569,D,0,0,8,9,1019.0,12,0,0,0,1,0,0,0,0.6432926829268292,0.4558526098175333,0.0,0.08457741141319275
2570,A,0,2,8,9,1019.0,12,0,0,0,1,0,0,0,0.5762195121951219,0.4558526098175333,0.0,0.019846118986606598
2571,D,0,0,8,9,1019.0,12,0,0,0,1,0,0,0,0.9756097560975611,0.4558526098175333,0.0,0.08607277274131775
2572,D,0,1,8,9,1019.0,12,0,0,0,1,0,0,0,0.8841463414634146,0.4558526098175333,0.0,0.1662527173757553
2573,A,0,3,8,9,1019.0,12,0,0,0,1,0,0,0,0.1554878048780488,0.4558526098175333,0.0,0.05928988382220268
2574,D,0,4,8,9,1019.0,12,0,0,0,1,0,0,0,0.08841463414634149,0.4558526098175333,0.0,0.02109651267528534
2575,A,0,5,8,9,1019.0,12,0,0,0,1,0,0,0,0.5,0.4558526098175333,0.0,0.025852475315332413
2576,D,0,0,8,9,1019.0,12,0,0,0,1,0,0,0,0.5823170731707317,0.4558526098175333,0.0,0.01449640467762947
2577,A,0,5,8,9,1019.0,12,0,0,0,1,0,0,0,0.5487804878048781,0.4558526098175333,0.0,0.19693335890769958
2578,A,0,5,10,9,1019.0,14,0,0,0,1,0,0,0,0.19207317073170738,0.44786382234503175,0.0,0.01449640467762947
2579,A,0,5,14,9,1019.0,16,0,0,0,1,0,0,0,0.12804878048780488,0.44786382234503175,0.0,0.09017016738653183
2580,D,0,5,7,9,1019.0,11,0,0,0,1,0,0,0,0.49085365853658536,0.44786382234503175,0.0,0.03303203359246254
2581,A,0,1,7,9,1019.0,11,0,0,0,1,0,0,0,0.39939024390243905,0.44786382234503175,0.0,0.1530136615037918
2582,D,0,3,7,9,1019.0,11,0,0,0,1,0,0,0,0.38414634146341464,0.44786382234503175,0.0,0.10816464573144913
2583,A,0,5,7,9,1019.0,11,0,0,0,1,0,0,0,0.3262195121951219,0.44786382234503175,0.0,0.16283255815505981
2584,D,0,1,7,9,1019.0,11,0,0,0,1,0,0,0,0.9207317073170732,0.44786382234503175,0.0,0.1038692444562912
2585,A,0,2,8,9,1019.0,12,0,0,0,1,0,0,0,0.8536585365853658,0.44786382234503175,0.0,0.1036771908402443
2586,D,0,0,8,9,1019.0,12,0,0,0,1,0,0,0,0.5701219512195123,0.44786382234503175,0.0,0.07282722741365433
2587,A,0,3,8,9,1019.0,12,0,0,0,1,0,0,0,0.5060975609756098,0.44786382234503175,0.0,0.14164035022258759
2588,D,0,4,8,9,1019.0,12,0,0,0,1,0,0,0,0.3780487804878049,0.44786382234503175,0.0,0.062133483588695526
2589,A,0,5,8,9,1019.0,12,0,0,0,1,0,0,0,0.3140243902439025,0.44786382234503175,0.0,0.12534461915493011
2590,A,0,5,8,9,1019.0,12,0,0,0,1,0,0,0,0.9756097560975611,0.44786382234503175,0.0,0.044202305376529694
2591,D,0,2,8,9,1019.0,12,0,0,0,1,0,0,0,0.8810975609756099,0.44786382234503175,0.0,0.1405017226934433
2592,D,0,3,8,9,1019.0,12,0,0,0,1,0,0,0,0.5091463414634146,0.44786382234503175,0.0,0.11754970252513885
2593,D,0,2,8,9,1019.0,12,0,0,0,1,0,0,0,0.448170731707317,0.44786382234503175,0.0,0.07551492005586624
2594,D,0,3,8,9,1019.0,12,0,0,0,1,0,0,0,0.8780487804878049,0.44786382234503175,0.0,0.08230937272310257
2595,D,0,5,8,9,1019.0,12,0,0,0,1,0,0,0,0.3780487804878049,0.44786382234503175,0.0,0.07838618755340576
2596,A,0,4,8,9,1019.0,12,0,0,0,1,0,0,0,0.3109756097560976,0.44786382234503175,0.0,0.0542479045689106
2597,A,0,2,8,9,1019.0,12,0,0,0,1,0,0,0,0.8079268292682927,0.44786382234503175,0.0,0.07330561429262161
2598,D,0,4,8,9,1019.0,12,0,0,0,1,0,0,0,0.7408536585365854,0.44786382234503175,0.0,0.022391455247998238
2599,D,0,5,10,9,1019.0,14,0,0,0,1,0,0,0,0.323170731707317,0.458707619237812,0.0,0.05811531841754913
2600,A,0,5,7,9,1019.0,11,0,0,0,1,0,0,0,0.25609756097560976,0.458707619237812,0.0,0.1956031769514084
2601,D,0,1,7,9,1019.0,11,0,0,0,1,0,0,0,0.5609756097560976,0.458707619237812,0.0,0.02523413673043251
2602,D,0,5,7,9,1019.0,11,0,0,0,1,0,0,0,0.49390243902439024,0.458707619237812,0.0,0.06343667954206467
2603,A,0,1,7,9,1019.0,11,0,0,0,1,0,0,0,0.7378048780487806,0.458707619237812,0.0,0.07071591168642044
2604,A,0,3,7,9,1019.0,11,0,0,0,1,0,0,0,0.6707317073170732,0.458707619237812,0.0,0.1356392502784729
2605,D,0,0,8,9,1019.0,12,0,0,0,1,0,0,0,0.9756097560975611,0.458707619237812,0.0,0.07446508854627609
2606,A,0,2,8,9,1019.0,12,0,0,0,1,0,0,0,0.8841463414634146,0.458707619237812,0.0,0.02983984909951687
2607,A,0,5,8,9,1019.0,12,0,0,0,1,0,0,0,0.43292682926829273,0.458707619237812,0.0,0.1881280392408371
2608,A,0,0,8,9,1019.0,12,0,0,0,1,0,0,0,0.07621951219512196,0.458707619237812,0.0,0.0240606889128685
2609,A,0,0,8,9,1019.0,12,0,0,0,1,0,0,0,0.009146341463414642,0.458707619237812,0.0,0.12307995557785034
2610,A,0,1,8,9,1019.0,12,0,0,0,1,0,0,0,0.5121951219512195,0.458707619237812,0.0,0.06722148507833481
2611,D,0,5,8,9,1019.0,12,0,0,0,1,0,0,0,0.44512195121951226,0.458707619237812,0.0,0.09299834072589874
2612,D,0,5,8,9,1019.0,12,0,0,0,1,0,0,0,0.8201219512195123,0.458707619237812,0.0,0.12558069825172424
2613,A,0,6,8,9,1020.0,12,0,0,0,1,0,0,0,0.7530487804878049,0.5177505162192159,0.0,0.05769253522157669
2614,A,0,6,8,9,1020.0,12,0,0,0,1,0,0,0,0.8201219512195123,0.5177505162192159,0.0,0.03330115228891373
2615,A,0,1,9,9,1020.0,13,0,0,0,1,0,0,0,0.7591463414634146,0.5177505162192159,0.0,0.18880605697631836
2616,A,0,5,3,9,1020.0,10,0,0,0,1,0,0,0,0.4359756097560976,0.5177505162192159,0.0,0.03330115228891373
2617,A,0,1,10,9,1020.0,14,0,0,0,1,0,0,0,0.36890243902439024,0.5177505162192159,0.0,0.08945620805025101
2618,A,0,1,7,9,1020.0,11,0,0,0,1,0,0,0,0.8079268292682927,0.5177505162192159,0.0,0.030635375529527664
2619,A,0,5,7,9,1020.0,11,0,0,0,1,0,0,0,0.7408536585365854,0.5177505162192159,0.0,0.1577407866716385
2620,A,0,0,8,9,1020.0,12,0,0,0,1,0,0,0,0.6280487804878049,0.5177505162192159,0.0,0.03330115228891373
2621,A,0,1,8,9,1020.0,12,0,0,0,1,0,0,0,0.5670731707317074,0.5177505162192159,0.0,0.14550814032554626
2622,D,0,5,8,9,1020.0,12,0,0,0,1,0,0,0,0.27134146341463417,0.5177505162192159,0.0,0.03361505642533302
2623,A,0,0,8,9,1020.0,12,0,0,0,1,0,0,0,0.2042682926829268,0.5177505162192159,0.0,0.17549319565296173
2624,A,0,3,8,9,1020.0,12,0,0,0,1,0,0,0,0.5823170731707317,0.5177505162192159,0.0,0.030635375529527664
2625,A,0,2,8,9,1020.0,12,0,0,0,1,0,0,0,0.5121951219512195,0.5177505162192159,0.0,0.16718479990959167
2626,D,0,0,8,9,1020.0,12,0,0,0,1,0,0,0,0.14329268292682928,0.5177505162192159,0.0,0.07492103427648544
2627,A,0,5,8,9,1020.0,12,0,0,0,1,0,0,0,0.07621951219512196,0.5177505162192159,0.0,0.06688635051250458
2628,A,0,5,8,9,1020.0,12,0,0,0,1,0,0,0,0.7469512195121951,0.5177505162192159,0.0,0.08547323197126389
2629,A,0,6,8,9,1020.0,12,0,0,0,1,0,0,0,0.6859756097560975,0.5272994801189962,0.0,0.22107970714569092
2630,A,0,4,8,9,1020.0,12,0,0,0,1,0,0,0,0.125,0.5272994801189962,0.0,0.08557427674531937
2631,A,0,4,8,9,1020.0,12,0,0,0,1,0,0,0,0.06402439024390244,0.5272994801189962,0.0,0.08582331985235214
2632,A,0,0,8,9,1020.0,12,0,0,0,1,0,0,0,0.09146341463414637,0.5272994801189962,0.0,0.08587538450956345
2633,A,0,4,8,9,1020.0,12,0,0,0,1,0,0,0,0.024390243902439046,0.5272994801189962,0.0,0.2316371500492096
2634,A,0,3,8,9,1020.0,12,0,0,0,1,0,0,0,0.09146341463414637,0.5272994801189962,0.0,0.03361505642533302
2635,A,0,0,8,9,1020.0,12,0,0,0,1,0,0,0,0.024390243902439046,0.5272994801189962,0.0,0.12357189506292343
2636,A,0,0,8,9,1020.0,12,0,0,0,1,0,0,0,0.6219512195121951,0.5272994801189962,0.0,0.029092388227581978
2637,A,0,2,8,9,1020.0,12,0,0,0,1,0,0,0,0.5548780487804879,0.5272994801189962,0.0,0.06399020552635193
2638,A,0,3,8,9,1020.0,12,0,0,0,1,0,0,0,0.8109756097560975,0.5272994801189962,0.0,0.029092388227581978
2639,A,0,3,8,9,1020.0,12,0,0,0,1,0,0,0,0.7439024390243903,0.5272994801189962,0.0,0.11452466994524002
2640,A,0,3,8,9,1020.0,12,0,0,0,1,0,0,0,0.0853658536585366,0.5272994801189962,0.0,0.010609599761664867
2641,A,0,5,8,9,1020.0,12,0,0,0,1,0,0,0,0.018292682926829285,0.5272994801189962,0.0,0.0934518426656723
2642,A,0,5,8,9,1020.0,12,0,0,0,1,0,0,0,0.2042682926829268,0.5272994801189962,0.0,0.03612291440367699
2643,D,0,6,8,9,1021.0,12,0,0,0,0,0,0,1,0.13414634146341464,0.42525165321082403,0.0,0.03077433817088604
2644,D,0,5,3,9,1021.0,10,0,0,0,0,0,0,1,0.448170731707317,0.42525165321082403,0.0,0.0419267900288105
2645,D,0,1,9,9,1021.0,13,0,0,0,0,0,0,1,0.3780487804878049,0.42525165321082403,0.0,0.027846287935972214
2646,D,0,2,8,9,1021.0,12,0,0,0,0,0,0,1,0.38414634146341464,0.42525165321082403,0.0,0.007621343247592449
2647,D,0,2,8,9,1021.0,12,0,0,0,0,0,0,1,0.32012195121951226,0.42525165321082403,0.0,0.021822601556777954
2648,D,0,5,8,9,1021.0,12,0,0,0,0,0,0,1,0.573170731707317,0.42525165321082403,0.0,0.01311543770134449
2649,D,0,3,8,9,1021.0,12,0,0,0,0,0,0,1,0.5121951219512195,0.42525165321082403,0.0,0.09918361157178879
2650,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.5030487804878049,0.42525165321082403,0.0,0.02401949092745781
2651,D,0,2,8,9,1021.0,12,0,0,0,0,0,0,1,0.4359756097560976,0.42525165321082403,0.0,0.05653177946805954
2652,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.9359756097560975,0.42525165321082403,0.0,0.03004353493452072
2653,D,0,3,8,9,1021.0,12,0,0,0,0,0,0,1,0.8689024390243903,0.42525165321082403,0.0,0.09847700595855713
2654,D,0,1,8,9,1021.0,12,0,0,0,0,0,0,1,0.9390243902439025,0.42525165321082403,0.0,0.05588241294026375
2655,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.8780487804878049,0.42525165321082403,0.0,0.11069519072771072
2656,D,0,4,8,9,1021.0,12,0,0,0,0,0,0,1,0.9756097560975611,0.42525165321082403,0.0,0.009963592514395714
2657,D,0,4,8,9,1021.0,12,0,0,0,0,0,0,1,0.8841463414634146,0.42525165321082403,0.0,0.11300669610500336
2658,D,0,6,8,9,1021.0,12,0,0,0,0,0,0,1,0.8079268292682927,0.41831835179834603,0.0,0.009963592514395714
2659,D,0,1,10,9,1021.0,14,0,0,0,0,0,0,1,0.7500000000000001,0.41831835179834603,0.0,0.12241604924201965
2660,A,0,1,7,9,1021.0,11,0,0,0,0,0,0,1,0.3170731707317074,0.41831835179834603,0.0,0.03823823854327202
2661,D,0,1,7,9,1021.0,11,0,0,0,0,0,0,1,0.25,0.41831835179834603,0.0,0.08760544657707214
2662,D,0,5,7,9,1021.0,11,0,0,0,0,0,0,1,0.6158536585365854,0.41831835179834603,0.0,0.03689326345920563
2663,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.5213414634146342,0.41831835179834603,0.0,0.15558448433876038
2664,A,0,5,8,9,1021.0,12,0,0,0,0,0,0,1,0.826219512195122,0.41831835179834603,0.0,0.05047914385795593
2665,A,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.7926829268292682,0.41831835179834603,0.0,0.0505661703646183
2666,A,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.24390243902439024,0.41831835179834603,0.0,0.01173789519816637
2667,D,0,5,8,9,1021.0,12,0,0,0,0,0,0,1,0.18292682926829273,0.41831835179834603,0.0,0.1531209498643875
2668,D,0,3,8,9,1021.0,12,0,0,0,0,0,0,1,0.5487804878048781,0.41831835179834603,0.0,0.051369957625865936
2669,D,0,1,8,9,1021.0,12,0,0,0,0,0,0,1,0.45731707317073167,0.41831835179834603,0.0,0.04934016615152359
2670,D,0,3,8,9,1021.0,12,0,0,0,0,0,0,1,0.8597560975609756,0.41831835179834603,0.0,0.010914520360529423
2671,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.7926829268292682,0.41831835179834603,0.0,0.12456881999969482
2672,D,0,4,8,9,1021.0,12,0,0,0,0,0,0,1,0.0701219512195122,0.41831835179834603,0.0,0.007751926779747009
2673,D,0,6,8,9,1021.0,12,0,0,0,0,0,0,1,0.0030487804878048808,0.4189808637594815,0.0,0.08247511833906174
2674,D,0,5,14,9,1021.0,16,0,0,0,0,0,0,1,0.4390243902439025,0.4189808637594815,0.0,0.04207976907491684
2675,A,0,1,7,9,1021.0,11,0,0,0,0,0,0,1,0.3719512195121951,0.4189808637594815,0.0,0.17463333904743195
2676,D,0,1,7,9,1021.0,11,0,0,0,0,0,0,1,0.5670731707317074,0.4189808637594815,0.0,0.03760618343949318
2677,A,0,5,7,9,1021.0,11,0,0,0,0,0,0,1,0.5,0.4189808637594815,0.0,0.13590367138385773
2678,D,0,5,7,9,1021.0,11,0,0,0,0,0,0,1,0.676829268292683,0.4189808637594815,0.0,0.009375320747494698
2679,D,0,1,8,9,1021.0,12,0,0,0,0,0,0,1,0.5823170731707317,0.4189808637594815,0.0,0.1429702192544937
2680,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.9939024390243903,0.4189808637594815,0.0,0.009375320747494698
2681,A,0,5,8,9,1021.0,12,0,0,0,0,0,0,1,0.926829268292683,0.4189808637594815,0.0,0.020670656114816666
2682,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.9786585365853658,0.4189808637594815,0.0,0.007804799824953079
2683,D,0,5,8,9,1021.0,12,0,0,0,0,0,0,1,0.2012195121951219,0.4189808637594815,0.0,0.013572360388934612
2684,D,0,2,8,9,1021.0,12,0,0,0,0,0,0,1,0.1402439024390244,0.4189808637594815,0.0,0.10951332002878189
2685,A,0,4,8,9,1021.0,12,0,0,0,0,0,0,1,0.8109756097560975,0.4189808637594815,0.0,0.02835952863097191
2686,D,0,4,8,9,1021.0,12,0,0,0,0,0,0,1,0.7530487804878049,0.4189808637594815,0.0,0.08756329119205475
2687,A,0,6,8,9,1021.0,12,0,0,0,0,0,0,1,0.20731707317073167,0.42083468372370075,0.0,0.008203973062336445
2688,A,0,6,8,9,1021.0,12,0,0,0,0,0,0,1,0.1402439024390244,0.42083468372370075,0.0,0.01707674376666546
2689,D,0,6,8,9,1021.0,12,0,0,0,0,0,0,1,0.5823170731707317,0.42083468372370075,0.0,0.052949100732803345
2690,D,0,0,13,9,1021.0,15,0,0,0,0,0,0,1,0.5152439024390244,0.42083468372370075,0.0,0.12114351987838745
2691,A,0,5,3,9,1021.0,10,0,0,0,0,0,0,1,0.8750000000000001,0.42083468372370075,0.0,0.038215264678001404
2692,A,0,5,10,9,1021.0,14,0,0,0,0,0,0,1,0.8079268292682927,0.42083468372370075,0.0,0.09161311388015747
2693,D,0,5,7,9,1021.0,11,0,0,0,0,0,0,1,0.9908536585365854,0.42083468372370075,0.0,0.03680214285850525
2694,A,0,1,7,9,1021.0,11,0,0,0,0,0,0,1,0.923780487804878,0.42083468372370075,0.0,0.16512513160705566
2695,D,0,1,7,9,1021.0,11,0,0,0,0,0,0,1,0.448170731707317,0.42083468372370075,0.0,0.009601305238902569
2696,A,0,5,7,9,1021.0,11,0,0,0,0,0,0,1,0.375,0.42083468372370075,0.0,0.1318618208169937
2697,D,0,3,8,9,1021.0,12,0,0,0,0,0,0,1,0.8628048780487806,0.42083468372370075,0.0,0.06541923433542252
2698,A,0,2,8,9,1021.0,12,0,0,0,0,0,0,1,0.7957317073170732,0.42083468372370075,0.0,0.02304909937083721
2699,A,0,2,8,9,1021.0,12,0,0,0,0,0,0,1,0.07926829268292684,0.42083468372370075,0.0,0.009849600493907928
2700,A,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.009146341463414642,0.42083468372370075,0.0,0.021785881370306015
2701,A,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.7317073170731708,0.42083468372370075,0.0,0.009000646881759167
2702,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.673780487804878,0.42083468372370075,0.0,0.1301809847354889
2703,D,0,2,8,9,1021.0,12,0,0,0,0,0,0,1,0.18597560975609762,0.42083468372370075,0.0,0.007708508055657148
2704,D,0,5,8,9,1021.0,12,0,0,0,0,0,0,1,0.09451219512195125,0.42083468372370075,0.0,0.19310928881168365
2705,A,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.6402439024390244,0.42083468372370075,0.0,0.022934434935450554
2706,D,0,5,8,9,1021.0,12,0,0,0,0,0,0,1,0.5701219512195123,0.42083468372370075,0.0,0.10305970162153244
2707,A,0,4,8,9,1021.0,12,0,0,0,0,0,0,1,0.25609756097560976,0.42083468372370075,0.0,0.033893801271915436
2708,A,0,4,8,9,1021.0,12,0,0,0,0,0,0,1,0.1890243902439025,0.42083468372370075,0.0,0.1629473716020584
2709,D,0,4,8,9,1021.0,12,0,0,0,0,0,0,1,0.14329268292682928,0.42083468372370075,0.0,0.010853264480829239
2710,D,0,6,8,9,1021.0,12,0,0,0,0,0,0,1,0.08231707317073172,0.42322852955988394,0.0,0.05048733949661255
2711,D,0,5,10,9,1021.0,14,0,0,0,0,0,0,1,0.12804878048780488,0.42322852955988394,0.0,0.03600442782044411
2712,A,0,5,7,9,1021.0,11,0,0,0,0,0,0,1,0.06097560975609756,0.42322852955988394,0.0,0.05048733949661255
2713,A,0,1,7,9,1021.0,11,0,0,0,0,0,0,1,0.375,0.42322852955988394,0.0,0.049505699425935745
2714,D,0,1,7,9,1021.0,11,0,0,0,0,0,0,1,0.30792682926829273,0.42322852955988394,0.0,0.01707674376666546
2715,D,0,5,7,9,1021.0,11,0,0,0,0,0,0,1,0.6402439024390244,0.42322852955988394,0.0,0.03074639104306698
2716,A,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.573170731707317,0.42322852955988394,0.0,0.031927499920129776
2717,D,0,5,8,9,1021.0,12,0,0,0,0,0,0,1,0.09146341463414637,0.42322852955988394,0.0,0.015963908284902573
2718,A,0,1,8,9,1021.0,12,0,0,0,0,0,0,1,0.024390243902439046,0.42322852955988394,0.0,0.2042904645204544
2719,D,0,5,8,9,1021.0,12,0,0,0,0,0,0,1,0.4542682926829268,0.42322852955988394,0.0,0.011222993023693562
2720,A,0,2,8,9,1021.0,12,0,0,0,0,0,0,1,0.6707317073170732,0.42322852955988394,0.0,0.04599003121256828
2721,A,0,2,8,9,1021.0,12,0,0,0,0,0,0,1,0.5792682926829268,0.42322852955988394,0.0,0.18443922698497772
2722,D,0,4,8,9,1021.0,12,0,0,0,0,0,0,1,0.7621951219512194,0.42322852955988394,0.0,0.010650123469531536
2723,A,0,5,8,9,1021.0,12,0,0,0,0,0,0,1,0.6951219512195123,0.42322852955988394,0.0,0.0878978818655014
2724,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.8871951219512194,0.42322852955988394,0.0,0.040427953004837036
2725,A,0,3,8,9,1021.0,12,0,0,0,0,0,0,1,0.09451219512195125,0.42322852955988394,0.0,0.01727456972002983
2726,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.030487804878048808,0.42322852955988394,0.0,0.11208177357912064
2727,D,0,2,8,9,1021.0,12,0,0,0,0,0,0,1,0.7317073170731708,0.42322852955988394,0.0,0.009429139085114002
2728,A,0,6,8,9,1021.0,12,0,0,0,0,0,0,1,0.673780487804878,0.4272080501224078,0.0,0.15366452932357788
2729,D,0,6,8,9,1021.0,12,0,0,0,0,0,0,1,0.3932926829268293,0.4272080501224078,0.0,0.03559177741408348
2730,A,0,0,13,9,1021.0,15,0,0,0,0,0,0,1,0.33231707317073167,0.4272080501224078,0.0,0.1378512978553772
2731,A,0,1,7,9,1021.0,11,0,0,0,0,0,0,1,0.09451219512195125,0.4272080501224078,0.0,0.051017213612794876
2732,A,0,5,7,9,1021.0,11,0,0,0,0,0,0,1,0.030487804878048808,0.4272080501224078,0.0,0.03200867399573326
2733,D,0,1,7,9,1021.0,11,0,0,0,0,0,0,1,0.9908536585365854,0.4272080501224078,0.0,0.011748758144676685
2734,D,0,5,7,9,1021.0,11,0,0,0,0,0,0,1,0.923780487804878,0.4272080501224078,0.0,0.017132682725787163
2735,D,0,0,8,9,1021.0,12,0,0,0,0,0,0,1,0.12195121951219512,0.4272080501224078,0.0,0.03255721181631088
